Antiguedad,Dias_Ultima_Compra,Nivel_Satisfaccion,Distancia_Almacen,Numero_Dispositivos,Monto_Cashback,Queja,Es_Nuevo,Tiene_Queja,Alto_Riesgo,Satisfaccion_Baja,Target
20,10,3,10,4,299.65,0,0,0,0,0,0
6,8,3,36,4,165.25,0,0,0,0,0,0
27,0,3,8,4,206.86,0,0,0,0,0,0
3,3,5,7,4,178.73,0,0,0,0,0,0
31,10,2,14,2,177.2,1,0,0,0,0,0
9,0,5,12,1,116.01,1,0,0,0,0,1
30,5,2,9,4,151.71,0,0,0,0,0,0
9,2,4,9,3,120.88,0,0,0,0,0,0
1,3,5,23,4,178.24,0,0,0,0,0,1
15,9,3,21,4,149.51,0,0,0,0,0,0
18,18,1,36,4,170.41,0,0,0,0,0,0
15,9,1,14,3,284.3,0,0,0,0,0,0
20,3,1,9,4,210.78,0,0,0,0,0,0
4,3,3,32,4,172.36,1,0,0,0,0,0
9,1,5,9,4,175.93,0,0,0,0,0,0
2,0,4,12,4,128.04,0,0,0,0,0,0
0,4,5,15,3,142,0,0,0,0,0,1
9,1,3,10,5,137.81,0,0,0,0,0,0
1,9,5,21,4,147.35,1,0,0,0,0,0
6,8,1,16,6,171.68,0,0,0,0,0,0
1,1,2,31,6,136.18,1,0,0,0,0,1
20,4,1,8,3,150.7,0,0,0,0,0,0
12,7,1,30,3,141.08,0,0,0,0,0,0
31,3,3,13,4,147.67,0,0,0,0,0,0
1,5,1,21,4,149.36,1,0,0,0,0,1
1,3,3,7,4,173.98,0,0,0,0,0,0
10,7,3,31,3,144.49,1,0,0,0,0,0
3,8,3,10,5,244.35,0,0,0,0,0,0
4,2,3,10,1,139.78,0,0,0,0,0,0
4,2,4,11,3,127.89,0,0,0,0,0,0
4,8,4,7,4,160.79,1,0,0,0,0,0
5,1,1,9,6,136.29,1,0,0,0,0,0
6,1,1,17,4,237.44,0,0,0,0,0,0
0,2,1,14,3,125.8,0,0,0,0,0,0
28,4,1,8,4,126.62,0,0,0,0,0,0
22,3,1,8,3,291.61,0,0,0,0,0,0
5,3,4,16,5,151.57,1,0,0,0,0,0
19,12,5,6,1,275.67,0,0,0,0,0,0
7,9,5,21,3,270.07,0,0,0,0,0,0
2,9,1,8,3,145.54,0,0,0,0,0,0
28,13,1,32,4,295.86,0,0,0,0,0,0
1,3,1,22,6,179.4,1,0,0,0,0,1
1,5,5,10,4,156.02,0,0,0,0,0,1
13,0,3,22,3,135.44,0,0,0,0,0,0
17,8,2,17,4,149.55,0,0,0,0,0,0
16,14,3,12,4,293.92,0,0,0,0,0,0
7,1,3,19,3,186.28,0,0,0,0,0,0
8,3,3,15,2,169.04,0,0,0,0,0,0
0,2,1,7,3,132.29,0,0,0,0,0,0
9,7,4,6,5,122.16,1,0,0,0,0,1
15,2,5,23,2,165.45,1,0,0,0,0,0
1,1,3,23,4,206.61,0,0,0,0,0,1
7,9,4,9,3,154.33,0,0,0,0,0,0
16,8,5,13,4,258.48,0,0,0,0,0,0
16,9,2,22,3,260.64,1,0,0,0,0,0
4,3,5,9,3,130.65,1,0,0,0,0,0
0,2,5,35,3,139.07,0,0,0,0,0,0
2,1,5,36,4,191.73,1,0,0,0,0,1
8,2,1,14,3,125.72,0,0,0,0,0,0
1,1,2,7,4,141.11,0,0,0,0,0,0
1,3,4,18,4,147.44,0,0,0,0,0,0
1,7,3,14,6,185.74,1,0,0,0,0,1
8,2,4,8,3,144.25,0,0,0,0,0,0
6,4,5,10,4,192.25,0,0,0,0,0,0
10,7,1,19,3,142.85,0,0,0,0,0,0
11,10,4,36,4,243.49,1,0,0,0,0,1
19,0,1,14,3,125.87,0,0,0,0,0,1
6,3,1,8,4,229.22,0,0,0,0,0,0
19,9,5,30,4,161.33,1,0,0,0,0,0
1,9,5,17,4,167.13,0,0,0,0,0,1
6,0,3,23,3,274.44,0,0,0,0,0,0
31,3,2,31,3,219.39,1,0,0,0,0,0
5,5,1,15,3,163.22,1,0,0,0,0,0
1,4,3,12,2,149.32,1,0,0,0,0,1
8,3,1,17,2,172.24,0,0,0,0,0,0
8,5,1,9,4,187.74,0,0,0,0,0,0
27,4,3,10,4,300.84,1,0,0,0,0,0
21,3,2,9,5,157.94,1,0,0,0,0,0
4,3,5,14,4,172.79,0,0,0,0,0,0
5,1,4,35,4,128.37,0,0,0,0,0,0
28,3,4,8,3,209.76,0,0,0,0,0,0
5,3,2,18,4,148.56,1,0,0,0,0,0
10,4,1,11,3,163.47,0,0,0,0,0,0
0,2,5,22,3,153.24,0,0,0,0,0,1
1,4,3,7,5,145.07,0,0,0,0,0,0
16,4,3,17,4,154.36,0,0,0,0,0,0
4,8,1,9,4,150.64,0,0,0,0,0,0
9,1,4,13,4,121.41,0,0,0,0,0,0
5,2,1,21,3,166.67,0,0,0,0,0,0
1,8,1,19,4,170.81,1,0,0,0,0,1
11,2,3,8,4,177.56,1,0,0,0,0,0
8,4,5,7,4,154.96,0,0,0,0,0,0
1,2,2,17,4,174.5,0,0,0,0,0,0
10,10,5,15,5,200.87,0,0,0,0,0,0
1,1,4,19,3,152.16,0,0,0,0,0,1
14,3,3,10,5,151.83,1,0,0,0,0,1
1,2,3,9,4,168.82,0,0,0,0,0,1
1,1,3,12,5,154.66,0,0,0,0,0,0
9,0,4,16,4,118.59,1,0,0,0,0,1
9,1,1,14,1,122.69,0,0,0,0,0,0
12,7,3,9,4,130.69,0,0,0,0,0,0
7,11,1,8,3,166.87,0,0,0,0,0,0
6,0,3,9,3,129.09,1,0,0,0,0,0
9,2,1,8,6,154.77,0,0,0,0,0,0
21,0,1,7,4,282.65,0,0,0,0,0,0
9,1,1,9,4,120.45,0,0,0,0,0,0
10,13,4,9,4,179.1,1,0,0,0,0,0
8,4,3,15,4,186.42,0,0,0,0,0,0
3,4,1,11,3,194.19,0,0,0,0,0,0
10,3,5,16,3,134.52,0,0,0,0,0,0
1,1,3,9,5,145.9,1,0,0,0,0,1
0,2,3,13,3,128.86,1,0,0,0,0,1
25,8,2,21,4,174.36,0,0,0,0,0,0
14,9,3,9,2,188.77,0,0,0,0,0,0
1,3,5,25,4,131.96,0,0,0,0,0,0
1,3,1,16,4,151.1,0,0,0,0,0,0
11,0,3,8,3,165.53,0,0,0,0,0,0
17,3,1,9,5,226.69,0,0,0,0,0,1
10,2,3,17,3,136.29,0,0,0,0,0,0
19,9,1,32,5,184.06,0,0,0,0,0,0
9,0,5,11,4,121.07,0,0,0,0,0,1
7,2,1,8,1,129.32,1,0,0,0,0,0
9,2,4,7,3,123.02,1,0,0,0,0,1
3,3,5,15,6,222.15,0,0,0,0,0,0
4,3,3,12,5,186.18,0,0,0,0,0,0
30,5,5,6,3,297.01,1,0,0,0,0,0
1,2,3,17,4,135.09,1,0,0,0,0,1
9,0,2,9,3,117.06,0,0,0,0,0,0
10,8,3,34,4,177.37,0,0,0,0,0,0
1,1,3,8,6,138.59,0,0,0,0,0,1
5,9,3,19,4,320.45,0,0,0,0,0,1
10,2,2,6,3,174.91,0,0,0,0,0,0
7,7,3,16,3,140.01,1,0,0,0,0,0
15,7,4,11,3,184.46,1,0,0,0,0,1
17,3,4,10,3,159.33,0,0,0,0,0,0
6,2,2,11,4,171.19,0,0,0,0,0,0
1,3,1,9,4,162.22,1,0,0,0,0,1
28,7,4,24,3,163.85,1,0,0,0,0,0
7,0,1,13,3,129.72,0,0,0,0,0,0
16,2,1,16,5,321.13,0,0,0,0,0,0
18,7,4,8,3,148.05,0,0,0,0,0,0
19,9,5,30,4,161.33,1,0,0,0,0,0
0,0,3,8,3,134.85,0,0,0,0,0,1
1,1,1,30,5,166.57,1,0,0,0,0,0
19,2,1,8,3,293.28,1,0,0,0,0,0
15,1,5,26,4,155.72,0,0,0,0,0,0
30,10,4,30,4,259.02,1,0,0,0,0,0
22,0,3,13,4,145,0,0,0,0,0,0
10,7,4,15,3,188.34,0,0,0,0,0,0
1,1,5,9,4,148.22,0,0,0,0,0,0
3,1,2,12,4,145.86,0,0,0,0,0,1
5,10,2,15,4,232.93,0,0,0,0,0,0
1,3,3,10,5,155.33,0,0,0,0,0,0
11,8,1,18,4,246.85,1,0,0,0,0,0
13,2,3,14,3,123.45,0,0,0,0,0,0
7,2,5,8,3,145.38,1,0,0,0,0,0
2,3,1,8,3,188.53,0,0,0,0,0,0
23,1,3,7,4,278.79,0,0,0,0,0,0
9,3,1,7,3,120.44,0,0,0,0,0,0
10,3,3,33,1,163.97,1,0,0,0,0,1
1,1,3,29,4,141.75,1,0,0,0,0,1
13,0,1,14,3,124.06,0,0,0,0,0,0
8,1,3,33,5,145.29,0,0,0,0,0,0
1,1,3,11,4,148.18,0,0,0,0,0,0
9,4,1,9,4,176.44,0,0,0,0,0,0
0,2,4,10,3,132.95,0,0,0,0,0,0
4,3,5,8,3,153.32,0,0,0,0,0,0
1,3,5,11,3,184.63,0,0,0,0,0,0
1,5,3,9,4,169.78,1,0,0,0,0,0
10,6,4,7,4,177.28,0,0,0,0,0,0
1,3,5,17,4,212.93,0,0,0,0,0,0
11,1,2,6,4,186.86,0,0,0,0,0,0
13,7,3,13,2,207.37,0,0,0,0,0,0
9,3,3,14,4,227.21,0,0,0,0,0,0
3,1,1,14,4,191.23,1,0,0,0,0,0
4,4,5,36,4,166.15,0,0,0,0,0,0
14,8,3,13,1,133.76,0,0,0,0,0,0
1,1,3,21,4,140.14,0,0,0,0,0,0
9,2,2,27,3,122.58,0,0,0,0,0,0
2,9,3,6,3,143.19,0,0,0,0,0,0
1,1,5,28,5,147.96,0,0,0,0,0,0
9,8,4,31,3,120.22,1,0,0,0,0,1
5,8,3,10,4,161.62,0,0,0,0,0,0
2,3,2,14,4,125.32,0,0,0,0,0,0
1,3,1,9,4,167.27,0,0,0,0,0,0
14,4,4,9,4,189.38,0,0,0,0,0,0
9,8,2,10,4,158.1,0,0,0,0,0,0
8,3,4,34,4,148.11,0,0,0,0,0,0
9,3,5,30,4,165.14,1,0,0,0,0,0
27,2,5,11,3,294.06,0,0,0,0,0,0
11,2,4,10,4,166.07,0,0,0,0,0,0
9,0,2,6,3,166.53,0,0,0,0,0,0
9,2,4,8,3,121.87,0,0,0,0,0,0
0,7,3,28,3,161.79,1,0,0,0,0,1
1,8,1,13,2,150.44,0,0,0,0,0,0
20,7,1,10,3,141.63,1,0,0,0,0,0
31,3,3,7,4,192.55,0,0,0,0,0,0
19,8,3,24,3,148.1,0,0,0,0,0,0
13,8,3,15,4,162.55,0,0,0,0,0,0
26,7,3,13,3,286.06,0,0,0,0,0,0
6,4,4,14,3,152.94,0,0,0,0,0,0
5,2,2,6,3,123.14,0,0,0,0,0,0
13,8,5,17,4,178.77,0,0,0,0,0,0
5,8,2,14,1,162.09,0,0,0,0,0,0
8,3,4,8,5,157.94,0,0,0,0,0,0
3,1,3,10,4,177.38,1,0,0,0,0,1
0,4,1,10,4,131.62,0,0,0,0,0,0
16,11,3,21,4,276.03,0,0,0,0,0,0
18,8,1,14,3,136.97,0,0,0,0,0,0
2,3,5,29,3,139.04,0,0,0,0,0,1
7,2,5,14,3,123.62,0,0,0,0,0,1
7,9,5,7,2,165.37,0,0,0,0,0,0
6,9,2,15,2,187.09,0,0,0,0,0,0
13,3,1,26,4,164.02,0,0,0,0,0,0
2,8,5,23,2,181.61,0,0,0,0,0,0
1,8,5,23,3,145.58,0,0,0,0,0,0
6,2,3,14,3,171.04,0,0,0,0,0,0
25,4,1,16,4,145.75,0,0,0,0,0,0
9,16,3,16,5,231.85,1,0,0,0,0,0
14,3,3,9,4,148.45,0,0,0,0,0,0
7,2,5,14,3,123.62,0,0,0,0,0,1
13,7,4,10,3,188.89,0,0,0,0,0,0
0,10,4,30,4,145.99,1,0,0,0,0,1
25,4,5,14,3,129.5,0,0,0,0,0,0
6,0,3,14,3,163.88,1,0,0,0,0,0
5,9,1,15,4,169.24,0,0,0,0,0,0
4,10,3,14,4,159.91,0,0,0,0,0,0
11,3,1,7,6,220.25,0,0,0,0,0,0
12,3,4,21,4,224.24,0,0,0,0,0,0
15,8,5,7,3,208.92,0,0,0,0,0,0
4,3,5,14,4,172.79,0,0,0,0,0,0
14,10,3,6,4,291.89,0,0,0,0,0,0
1,3,5,11,4,220.82,1,0,0,0,0,1
8,9,3,15,2,192.99,0,0,0,0,0,0
1,4,3,33,5,153.14,1,0,0,0,0,0
0,1,5,14,5,124.51,0,0,0,0,0,0
9,7,4,9,3,144.85,0,0,0,0,0,0
11,8,2,18,4,246.85,1,0,0,0,0,0
23,8,2,25,4,193.04,1,0,0,0,0,0
1,3,3,27,4,224.81,0,0,0,0,0,0
5,3,5,12,4,224.36,0,0,0,0,0,0
17,2,5,7,1,150.33,0,0,0,0,0,0
16,10,2,15,4,309.3,0,0,0,0,0,0
1,1,5,7,5,167.98,0,0,0,0,0,0
8,1,3,17,4,147.2,1,0,0,0,0,0
16,10,1,9,6,323.45,0,0,0,0,0,1
9,0,3,9,3,114.2,0,0,0,0,0,1
7,3,1,15,5,148.42,0,0,0,0,0,0
18,3,3,10,5,197.56,0,0,0,0,0,0
23,13,3,13,5,264.66,1,0,0,0,0,0
4,8,3,23,2,177.94,0,0,0,0,0,0
23,6,1,6,3,295.17,0,0,0,0,0,0
23,3,4,14,4,229.66,0,0,0,0,0,0
1,3,3,17,2,145.73,0,0,0,0,0,0
23,3,4,29,4,289.13,0,0,0,0,0,0
4,8,4,15,3,206.48,0,0,0,0,0,0
0,2,5,19,3,142.33,0,0,0,0,0,1
6,1,5,9,4,153.27,0,0,0,0,0,0
21,7,3,22,3,164.39,0,0,0,0,0,0
6,3,4,7,5,148.32,0,0,0,0,0,0
9,8,4,31,3,120.22,1,0,0,0,0,1
19,7,5,6,3,134.23,0,0,0,0,0,0
20,2,5,9,4,314.47,0,0,0,0,0,0
4,8,4,15,3,206.48,0,0,0,0,0,0
1,3,4,12,3,148.28,1,0,0,0,0,0
7,2,1,22,4,37,1,0,0,0,0,0
0,7,5,8,3,127.07,0,0,0,0,0,1
18,8,1,8,4,267.92,0,0,0,0,0,0
1,3,3,11,5,163.94,0,0,0,0,0,1
15,4,1,34,4,145.23,0,0,0,0,0,0
26,3,1,9,5,157.12,0,0,0,0,0,0
5,3,3,14,5,214.43,0,0,0,0,0,0
14,8,1,26,4,152.41,1,0,0,0,0,0
9,2,1,13,1,120.89,0,0,0,0,0,0
6,7,3,34,3,152.07,1,0,0,0,0,0
17,9,1,9,4,203.47,1,0,0,0,0,0
0,0,5,14,4,123.35,1,0,0,0,0,1
1,5,1,30,2,152.25,1,0,0,0,0,0
14,8,5,19,4,169.48,0,0,0,0,0,0
13,7,1,12,3,264.37,1,0,0,0,0,0
14,10,3,21,5,321.26,0,0,0,0,0,0
13,3,4,8,3,157.15,0,0,0,0,0,0
0,2,2,8,5,134.64,1,0,0,0,0,1
19,7,5,7,3,134.23,0,0,0,0,0,0
8,4,4,8,4,202.74,0,0,0,0,0,0
17,17,1,35,3,145.41,0,0,0,0,0,0
4,9,1,23,4,153.62,0,0,0,0,0,0
1,8,1,19,4,170.81,1,0,0,0,0,1
8,3,5,9,4,170.38,1,0,0,0,0,0
1,1,4,16,5,151.94,0,0,0,0,0,0
14,4,1,23,4,204.45,1,0,0,0,0,0
23,3,5,23,4,150.87,1,0,0,0,0,0
6,2,5,6,4,127.99,1,0,0,0,0,0
1,2,3,29,4,146.32,1,0,0,0,0,1
26,2,2,14,3,124.5,0,0,0,0,0,0
5,13,5,14,4,168.06,0,0,0,0,0,0
19,5,5,9,4,323.59,1,0,0,0,0,1
9,4,1,15,3,120.7,0,0,0,0,0,0
15,15,2,10,3,292.32,0,0,0,0,0,0
4,8,1,16,4,188.47,1,0,0,0,0,0
21,7,1,28,3,271.74,0,0,0,0,0,0
13,3,1,22,3,179.45,1,0,0,0,0,0
23,11,5,23,4,232.69,0,0,0,0,0,0
7,3,4,14,4,168.02,0,0,0,0,0,0
0,0,5,14,4,125.61,0,0,0,0,0,1
14,4,4,17,5,193.52,0,0,0,0,0,0
0,3,5,10,4,142.56,0,0,0,0,0,0
0,3,3,16,3,142.6,1,0,0,0,0,0
1,2,1,10,5,145.45,0,0,0,0,0,0
23,7,4,9,3,282,0,0,0,0,0,0
1,8,1,14,4,150.7,0,0,0,0,0,0
0,0,1,14,4,124.39,1,0,0,0,0,1
5,1,4,15,4,289.22,0,0,0,0,0,0
6,4,1,20,4,169.03,0,0,0,0,0,0
6,8,5,6,1,140.37,0,0,0,0,0,0
0,0,3,11,4,129.66,0,0,0,0,0,0
4,3,3,23,4,178.01,0,0,0,0,0,0
3,7,2,14,3,125.64,0,0,0,0,0,0
14,3,1,27,4,228.22,0,0,0,0,0,0
9,4,4,26,3,121.48,1,0,0,0,0,1
0,7,3,21,3,236.1,1,0,0,0,0,1
9,0,5,15,3,117.9,0,0,0,0,0,1
9,11,1,21,5,154.06,0,0,0,0,0,0
10,9,2,11,5,183.1,0,0,0,0,0,0
7,14,4,28,2,145.28,0,0,0,0,0,0
20,9,3,14,4,148.39,0,0,0,0,0,1
25,4,4,18,5,256.42,0,0,0,0,0,0
21,8,4,21,4,179.67,0,0,0,0,0,0
12,1,3,7,2,153.44,0,0,0,0,0,0
13,7,1,30,3,133.19,0,0,0,0,0,0
9,1,1,8,5,178.63,0,0,0,0,0,0
16,11,3,9,4,303.61,1,0,0,0,0,0
19,5,4,31,4,146.77,0,0,0,0,0,0
13,7,4,10,2,188.89,0,0,0,0,0,0
22,1,4,9,2,150.59,0,0,0,0,0,0
0,7,3,9,3,140.84,0,0,0,0,0,1
13,9,1,7,5,252.42,0,0,0,0,0,0
13,8,4,14,4,237.57,0,0,0,0,0,0
3,10,4,12,5,166.87,1,0,0,0,0,0
18,8,3,19,1,236.95,1,0,0,0,0,1
1,1,3,12,4,308.03,0,0,0,0,0,0
12,3,4,7,4,154.91,1,0,0,0,0,0
4,8,4,8,4,162.48,0,0,0,0,0,0
19,7,4,35,5,292.04,0,0,0,0,0,0
9,11,1,6,3,162.01,1,0,0,0,0,0
0,0,5,6,4,142.98,0,0,0,0,0,0
8,8,5,5,3,190.69,0,0,0,0,0,0
1,1,5,15,4,148.98,1,0,0,0,0,1
10,3,3,15,4,225.96,0,0,0,0,0,0
22,2,5,9,4,147.89,0,0,0,0,0,0
8,2,3,24,3,156.89,1,0,0,0,0,0
1,1,2,19,4,150.15,1,0,0,0,0,1
1,4,5,16,5,159.07,0,0,0,0,0,1
18,3,5,7,2,175.33,0,0,0,0,0,0
4,8,1,7,4,165.11,0,0,0,0,0,0
12,2,3,9,4,155.57,1,0,0,0,0,0
22,8,1,9,4,165.51,0,0,0,0,0,0
2,4,3,25,4,186.2,0,0,0,0,0,0
1,5,2,10,3,171.47,1,0,0,0,0,0
1,2,1,7,3,127.06,0,0,0,0,0,0
3,2,3,34,4,168.35,0,0,0,0,0,0
16,9,1,8,4,201.69,0,0,0,0,0,1
14,1,3,13,3,150.03,0,0,0,0,0,0
12,2,4,12,3,183.76,0,0,0,0,0,0
10,8,2,10,3,0,0,0,0,0,0,0
18,3,1,35,3,134.52,0,0,0,0,0,0
20,7,2,10,3,141.63,1,0,0,0,0,0
1,3,3,25,4,171.14,1,0,0,0,0,1
26,2,1,14,3,124.5,0,0,0,0,0,0
9,2,4,15,1,128.1,0,0,0,0,0,0
21,1,2,6,1,268.85,0,0,0,0,0,0
2,3,1,8,3,221.69,0,0,0,0,0,1
16,14,3,12,4,293.92,0,0,0,0,0,0
1,0,4,16,3,110.52,0,0,0,0,0,0
7,8,3,14,1,167.99,0,0,0,0,0,0
20,3,1,9,4,228.68,1,0,0,0,0,0
30,10,3,7,4,188.06,0,0,0,0,0,0
16,1,5,33,4,256.91,1,0,0,0,0,0
1,7,5,8,4,153.67,0,0,0,0,0,0
1,7,4,35,5,165.49,0,0,0,0,0,0
1,5,4,7,4,188.97,0,0,0,0,0,0
20,1,1,31,4,150.87,0,0,0,0,0,1
27,8,3,23,3,207.39,0,0,0,0,0,0
30,2,1,16,4,236.03,0,0,0,0,0,0
3,8,3,10,5,244.35,0,0,0,0,0,0
12,3,1,15,3,294.31,0,0,0,0,0,0
3,2,4,13,3,129.83,0,0,0,0,0,0
27,9,2,30,4,267.75,0,0,0,0,0,0
24,4,1,7,4,298.99,0,0,0,0,0,0
28,2,3,10,3,140.35,1,0,0,0,0,0
1,4,3,17,4,167.6,1,0,0,0,0,0
9,7,4,11,3,159.14,0,0,0,0,0,0
8,3,3,15,2,169.04,0,0,0,0,0,0
14,4,3,15,4,192.96,1,0,0,0,0,1
21,8,2,11,4,166.63,1,0,0,0,0,0
1,3,4,12,4,149.22,0,0,0,0,0,1
4,8,1,29,4,155.82,0,0,0,0,0,0
13,2,3,9,4,126.83,1,0,0,0,0,1
20,7,5,20,3,149.6,0,0,0,0,0,0
14,1,5,35,5,233.54,1,0,0,0,0,1
27,3,3,26,3,148.69,0,0,0,0,0,0
14,14,3,16,4,259.99,0,0,0,0,0,0
2,4,5,34,4,137.85,0,0,0,0,0,0
0,3,3,16,3,142.6,1,0,0,0,0,0
3,1,3,16,2,149.51,0,0,0,0,0,0
1,2,2,25,5,148.89,1,0,0,0,0,1
13,9,3,9,4,234.38,0,0,0,0,0,0
1,3,3,17,2,160.05,0,0,0,0,0,0
4,3,1,13,4,215.57,0,0,0,0,0,0
8,8,1,28,2,178.37,0,0,0,0,0,0
1,1,4,14,4,151.79,0,0,0,0,0,1
14,3,5,12,5,229.75,1,0,0,0,0,0
5,3,1,12,4,179.76,0,0,0,0,0,0
14,1,5,15,4,190.16,1,0,0,0,0,0
0,0,3,35,3,143.06,0,0,0,0,0,0
8,7,2,27,3,140.14,1,0,0,0,0,0
16,4,2,10,2,177.31,1,0,0,0,0,0
2,4,5,14,4,173.98,0,0,0,0,0,0
19,5,3,7,5,232.48,0,0,0,0,0,0
9,2,1,29,3,122.01,0,0,0,0,0,0
1,2,4,24,4,155.58,1,0,0,0,0,0
4,3,1,9,6,185.91,0,0,0,0,0,0
31,1,1,7,6,233.83,0,0,0,0,0,0
30,0,1,27,3,278.75,1,0,0,0,0,0
11,2,1,13,4,190.02,0,0,0,0,0,0
9,9,5,7,5,168.12,0,0,0,0,0,0
14,6,1,16,4,291.41,0,0,0,0,0,0
9,0,3,28,5,115.55,0,0,0,0,0,1
9,3,3,7,4,212.89,0,0,0,0,0,0
4,8,5,22,5,196.4,0,0,0,0,0,0
0,2,3,28,3,134.47,0,0,0,0,0,0
0,1,5,32,4,166.96,0,0,0,0,0,1
2,0,5,8,4,136.46,1,0,0,0,0,1
2,1,5,36,4,191.73,1,0,0,0,0,1
28,8,1,26,3,154.15,1,0,0,0,0,0
2,1,2,6,3,179.18,0,0,0,0,0,0
0,4,1,9,1,146.47,1,0,0,0,0,0
2,10,1,26,3,138.12,0,0,0,0,0,0
23,2,4,14,3,138.75,0,0,0,0,0,0
2,4,4,8,3,127.03,0,0,0,0,0,0
0,2,3,24,3,146.14,1,0,0,0,0,1
15,7,5,8,3,276.65,0,0,0,0,0,0
8,12,1,14,4,203.77,1,0,0,0,0,0
7,1,1,9,4,181.03,1,0,0,0,0,0
16,0,5,13,3,199.85,0,0,0,0,0,0
13,3,4,20,5,296.23,1,0,0,0,0,0
13,2,5,20,3,146.39,0,0,0,0,0,0
19,3,4,20,3,149.63,1,0,0,0,0,1
9,9,2,13,6,191.46,0,0,0,0,0,0
29,9,3,6,3,163.06,0,0,0,0,0,0
9,1,2,15,3,122.88,0,0,0,0,0,0
16,1,5,33,4,256.91,1,0,0,0,0,0
4,6,3,8,3,198.52,1,0,0,0,0,0
10,8,1,15,4,175.79,0,0,0,0,0,0
1,3,3,12,4,159.41,1,0,0,0,0,1
9,13,5,13,1,146.39,0,0,0,0,0,0
0,1,3,29,4,159.16,1,0,0,0,0,1
26,3,3,9,3,275.84,1,0,0,0,0,0
1,3,5,9,4,155.41,0,0,0,0,0,1
17,17,2,35,3,145.41,0,0,0,0,0,0
1,2,3,30,5,184.16,1,0,0,0,0,1
13,1,1,26,3,203.22,0,0,0,0,0,0
2,2,1,14,4,150.56,1,0,0,0,0,0
1,5,1,15,4,159.45,0,0,0,0,0,0
16,0,5,20,3,271.59,0,0,0,0,0,0
5,3,5,9,3,167.25,0,0,0,0,0,0
0,2,1,14,3,123.79,1,0,0,0,0,0
5,6,1,8,3,130.68,0,0,0,0,0,0
0,3,3,32,4,128.14,1,0,0,0,0,0
16,3,3,28,4,177.65,0,0,0,0,0,0
4,5,1,6,3,159.93,1,0,0,0,0,1
8,9,1,13,3,152.04,1,0,0,0,0,0
0,0,4,13,3,126.79,0,0,0,0,0,1
0,2,4,14,3,124.78,1,0,0,0,0,0
11,8,1,7,4,146.15,0,0,0,0,0,0
20,9,3,14,4,148.39,0,0,0,0,0,1
3,6,5,10,4,172.23,1,0,0,0,0,0
11,2,3,9,3,128.21,0,0,0,0,0,0
4,3,4,14,4,154.83,0,0,0,0,0,0
9,0,5,22,5,123.07,1,0,0,0,0,1
0,2,3,14,4,139.89,1,0,0,0,0,1
8,10,4,10,4,179.33,0,0,0,0,0,0
5,8,5,7,6,175.03,0,0,0,0,0,0
1,1,3,21,4,140.14,0,0,0,0,0,0
6,7,4,9,4,179.7,0,0,0,0,0,0
9,8,1,10,4,158.1,0,0,0,0,0,0
12,5,3,13,5,162.02,0,0,0,0,0,0
0,2,2,29,3,128.86,0,0,0,0,0,0
0,4,4,6,3,163.49,1,0,0,0,0,0
14,0,1,7,3,127.82,0,0,0,0,0,0
2,2,1,7,3,137.6,0,0,0,0,0,0
1,5,4,7,4,157.02,1,0,0,0,0,1
4,3,2,11,3,148.21,1,0,0,0,0,0
1,4,2,9,2,179.72,0,0,0,0,0,0
5,9,4,14,4,152.28,1,0,0,0,0,0
22,7,3,6,4,239.64,1,0,0,0,0,0
7,3,4,14,3,123.42,1,0,0,0,0,1
1,8,5,7,5,148.62,0,0,0,0,0,1
6,3,4,20,5,159,0,0,0,0,0,0
0,0,4,7,5,167.35,0,0,0,0,0,1
17,2,5,6,1,150.33,0,0,0,0,0,0
18,7,4,6,3,174.41,0,0,0,0,0,0
17,8,2,10,6,322.4,0,0,0,0,0,0
15,12,3,16,4,319.19,0,0,0,0,0,0
25,8,1,21,4,174.36,0,0,0,0,0,0
13,3,1,27,4,166.27,0,0,0,0,0,0
8,8,3,17,4,165.01,1,0,0,0,0,0
1,1,5,9,4,145.74,1,0,0,0,0,1
9,0,5,22,5,123.07,1,0,0,0,0,1
3,3,1,11,4,137.61,0,0,0,0,0,0
11,1,3,8,3,130.57,1,0,0,0,0,0
1,1,1,9,5,150.64,0,0,0,0,0,1
0,7,5,10,3,195.82,1,0,0,0,0,1
13,5,5,32,3,183.96,0,0,0,0,0,0
10,3,1,9,4,151.44,1,0,0,0,0,0
2,5,3,23,4,146.44,0,0,0,0,0,0
5,5,3,7,6,168.45,0,0,0,0,0,0
24,3,4,17,4,231.42,0,0,0,0,0,0
6,2,1,14,4,123.42,0,0,0,0,0,0
16,0,3,16,4,152.57,0,0,0,0,0,0
2,2,1,15,4,139.83,0,0,0,0,0,0
1,2,1,32,2,154.94,1,0,0,0,0,0
9,3,1,32,5,161.81,0,0,0,0,0,0
6,8,3,36,4,165.25,0,0,0,0,0,0
15,8,1,15,3,136.73,0,0,0,0,0,0
9,0,3,20,3,115.14,0,0,0,0,0,0
8,9,2,7,4,151.91,0,0,0,0,0,0
1,3,4,11,4,157.95,0,0,0,0,0,0
3,0,4,31,4,190.94,1,0,0,0,0,1
0,4,5,14,3,126.57,1,0,0,0,0,1
9,3,3,6,4,120.07,0,0,0,0,0,0
5,2,4,19,4,134,0,0,0,0,0,0
3,3,5,23,3,219.16,1,0,0,0,0,0
10,5,5,10,2,193.42,0,0,0,0,0,0
